Constituent,Site Code,Constituent Abbrev,Visit Datetime,E coli bacteria,Latitude,Longitude,Result
Escherichia coli,TPAR2,Ecoli,7/31/2017 8:32:59 AM,All Okay,45.181772,-68.577907,37
Escherichia coli,TPAR2,Ecoli,8/14/2017 8:57:50 AM,All Okay,45.181772,-68.577907,56
Escherichia coli,THES,Ecoli,8/2/2016 7:41:41 AM,All Okay,45.085205,-68.671365,10
Escherichia coli,THES,Ecoli,9/12/2016 12:12:39 PM,All Okay,45.085205,-68.671365,38
Escherichia coli,THES,Ecoli,8/14/2017 10:02:00 AM,All Okay,45.085205,-68.671365,61
Escherichia coli,THOB,Ecoli,9/12/2016 12:02:04 PM,All Okay,45.118709,-68.649921,98
Escherichia coli,TOLS1,Ecoli,9/12/2016 8:49:27 AM,All Okay,45.127669,-68.611639,66
Escherichia coli,TOLS1,Ecoli,8/14/2017 8:09:15 AM,All Okay,45.127669,-68.611639,51
Escherichia coli,TPAR1,Ecoli,8/14/2017 8:42:25 AM,All Okay,45.184923,-68.616184,14
Escherichia coli,TSUS1,Ecoli,9/12/2016 8:20:01 AM,All Okay,44.985546,-68.634712,24
Escherichia coli,TPUS1,Ecoli,9/12/2016 1:00:00 PM,All Okay,44.986213,-68.776821,62
Escherichia coli,TPUS2,Ecoli,8/2/2016 6:46:34 AM,All Okay,44.985455,-68.793093,15
Escherichia coli,TSUS2,Ecoli,9/26/2016 9:37:55 AM,All Okay,45.016371,-68.530905,29
Escherichia coli,TSUS2,Ecoli,10/5/2016 7:31:24 AM,All Okay,45.016371,-68.530905,29
Escherichia coli,TSUS2,Ecoli,8/14/2017 7:39:12 AM,All Okay,45.016371,-68.530905,214
Escherichia coli,TBIS2,Ecoli,8/2/2016 7:25:45 AM,All Okay,45.047638,-68.717779,29
Escherichia coli,TBIS2,Ecoli,9/12/2016 12:30:23 PM,All Okay,45.047638,-68.717779,30
Escherichia coli,TPAR2,Ecoli,8/28/2017 8:21:15 AM,All Okay,45.181772,-68.577907,54
Escherichia coli,TPAR2,Ecoli,9/26/2017 9:17:56 AM,All Okay,45.181772,-68.577907,67
Escherichia coli,THES,Ecoli,8/28/2017 9:38:02 AM,All Okay,45.085205,-68.671365,30
Escherichia coli,THES,Ecoli,9/26/2017 10:26:20 AM,All Okay,45.085205,-68.671365,14
Escherichia coli,TPAR1,Ecoli,9/26/2017 9:03:34 AM,All Okay,45.184923,-68.616184,16
Escherichia coli,TPUS2,Ecoli,9/26/2017 11:11:40 AM,All Okay,44.985455,-68.793093,16
Escherichia coli,TSUS2,Ecoli,9/26/2017 8:03:30 AM,All Okay,45.016371,-68.530905,115
Escherichia coli,TCASS1,Ecoli,9/1/2015 12:41:53 PM,All Okay,45.388588,-68.496054,219
Escherichia coli,TMAS,Ecoli,8/15/2017 11:33:26 AM,All Okay,45.375999,-68.612852,21
Escherichia coli,TMAS,Ecoli,8/29/2017 9:58:34 AM,All Okay,45.375999,-68.612852,66
Escherichia coli,TMAR1,Ecoli,8/29/2017 10:55:25 AM,All Okay,45.519097,-68.35327,7
Escherichia coli,TMAR2,Ecoli,8/29/2017 11:09:37 AM,All Okay,45.517192,-68.343049,1
Escherichia coli,TPAR2,Ecoli,8/5/2014 9:11:25 AM,All Okay,45.181772,-68.577907,65
Escherichia coli,TPAR2,Ecoli,8/27/2014 9:06:22 AM,All Okay,45.181772,-68.577907,96
Escherichia coli,THES,Ecoli,8/5/2014 10:03:59 AM,All Okay,45.085205,-68.671365,15
Escherichia coli,TPAR1,Ecoli,8/5/2014 8:59:59 AM,All Okay,45.184923,-68.616184,43
Escherichia coli,TSUS1,Ecoli,8/5/2014 8:18:43 AM,All Okay,44.985546,-68.634712,14
Escherichia coli,TPUS2,Ecoli,7/21/2014 10:22:16 AM,All Okay,44.985455,-68.793093,26
Escherichia coli,TPUS2,Ecoli,8/5/2014 10:45:08 AM,All Okay,44.985455,-68.793093,15
Escherichia coli,TSUS2,Ecoli,7/21/2014 7:08:22 AM,All Okay,45.016371,-68.530905,121
Escherichia coli,THOB,Ecoli,8/18/2015 8:31:58 AM,All Okay,45.118709,-68.649921,76
Escherichia coli,TSUS1,Ecoli,7/7/2015 10:31:01 AM,All Okay,44.985546,-68.634712,27
Escherichia coli,TSUS1,Ecoli,8/18/2015 7:14:52 AM,All Okay,44.985546,-68.634712,49
Escherichia coli,TSUS2,Ecoli,7/7/2015 10:09:55 AM,All Okay,45.016371,-68.530905,88
Escherichia coli,TSUS2,Ecoli,7/31/2017 7:20:47 AM,All Okay,45.016371,-68.530905,130
Escherichia coli,TPUS2,Ecoli,8/28/2017 10:32:54 AM,All Okay,44.985455,-68.793093,10
Escherichia coli,TSUS2,Ecoli,8/28/2017 7:04:31 AM,All Okay,45.016371,-68.530905,127
Escherichia coli,TCASN2,Ecoli,7/7/2015 11:33:41 AM,All Okay,45.389017,-68.495923,6
Escherichia coli,TCASN2,Ecoli,8/18/2015 10:55:33 AM,All Okay,45.389017,-68.495923,6
Escherichia coli,TCASN2,Ecoli,9/1/2015 12:36:47 PM,All Okay,45.389017,-68.495923,16
Escherichia coli,TCASN2,Ecoli,7/5/2016 1:15:23 PM,All Okay,45.389017,-68.495923,13
Escherichia coli,TMAR1,Ecoli,8/18/2015 10:35:20 AM,All Okay,45.519097,-68.35327,79
Escherichia coli,TMAR1,Ecoli,9/1/2015 12:00:07 PM,All Okay,45.519097,-68.35327,22
Escherichia coli,TMAS,Ecoli,8/1/2017 11:53:35 AM,All Okay,45.375999,-68.612852,48
Escherichia coli,TMAS,Ecoli,8/21/2017 11:34:01 AM,All Okay,45.375999,-68.612852,40
Escherichia coli,TMAS,Ecoli,9/1/2015 11:06:08 AM,All Okay,45.375999,-68.612852,121
Escherichia coli,TBIS2,Ecoli,9/26/2016 1:52:57 PM,All Okay,45.047638,-68.717779,11
Escherichia coli,TMAS,Ecoli,7/5/2016 12:06:44 PM,All Okay,45.375999,-68.612852,93
Escherichia coli,THOB,Ecoli,7/31/2017 9:20:35 AM,All Okay,45.118709,-68.649921,96
Escherichia coli,TSUS2,Ecoli,9/12/2016 7:43:35 AM,At least 1 Violation,45.016371,-68.530905,381
Escherichia coli,TMAS,Ecoli,9/26/2016 7:42:47 AM,All Okay,45.375999,-68.612852,19
Escherichia coli,TSUS2,Ecoli,8/18/2015 6:39:18 AM,At least 1 Violation,45.016371,-68.530905,261
Escherichia coli,TMAS,Ecoli,7/7/2015 10:21:14 AM,All Okay,45.375999,-68.612852,114
Escherichia coli,TMAS,Ecoli,8/18/2015 9:44:20 AM,All Okay,45.375999,-68.612852,153
Escherichia coli,TBIS2,Ecoli,9/26/2016 1:52:57 PM,All Okay,45.047638,-68.717779,12
Escherichia coli,TBIS2,Ecoli,9/26/2016 1:52:57 PM,All Okay,45.047638,-68.717779,15
Escherichia coli,TMAS,Ecoli,7/5/2016 12:06:44 PM,All Okay,45.375999,-68.612852,91
Escherichia coli,TMAS,Ecoli,7/5/2016 12:06:44 PM,All Okay,45.375999,-68.612852,91
Escherichia coli,THOB,Ecoli,7/31/2017 9:20:35 AM,All Okay,45.118709,-68.649921,101
Escherichia coli,THOB,Ecoli,7/31/2017 9:20:35 AM,All Okay,45.118709,-68.649921,102
Escherichia coli,TSUS2,Ecoli,9/12/2016 7:43:35 AM,All Okay,45.016371,-68.530905,144
Escherichia coli,TSUS2,Ecoli,9/12/2016 7:43:35 AM,All Okay,45.016371,-68.530905,172
Escherichia coli,TMAS,Ecoli,9/26/2016 7:42:47 AM,All Okay,45.375999,-68.612852,18
Escherichia coli,TMAS,Ecoli,9/26/2016 7:42:47 AM,All Okay,45.375999,-68.612852,19
Escherichia coli,TSUS2,Ecoli,8/18/2015 6:39:18 AM,At least 1 Violation,45.016371,-68.530905,291
Escherichia coli,TSUS2,Ecoli,8/18/2015 6:39:18 AM,At least 1 Violation,45.016371,-68.530905,272
Escherichia coli,TMAS,Ecoli,7/7/2015 10:21:14 AM,All Okay,45.375999,-68.612852,105
Escherichia coli,TMAS,Ecoli,7/7/2015 10:21:14 AM,All Okay,45.375999,-68.612852,102
Escherichia coli,TMAS,Ecoli,8/18/2015 9:44:20 AM,All Okay,45.375999,-68.612852,152
Escherichia coli,TMAS,Ecoli,8/18/2015 9:44:20 AM,All Okay,45.375999,-68.612852,194
Escherichia coli,TPLR,Ecoli,7/5/2016 11:11:28 AM,All Okay,45.266651,-68.96947,33
Escherichia coli,TPIR9,Ecoli,7/5/2016 10:06:40 AM,All Okay,45.185839,-69.168146,62
Escherichia coli,TPIR3,Ecoli,9/18/2014 9:10:00 AM,All Okay,45.23384,-68.958602,23
Escherichia coli,TPIR15,Ecoli,8/15/2017 8:31:03 AM,All Okay,45.175344,-69.314768,38
Escherichia coli,TPIR6,Ecoli,9/1/2015 8:54:07 AM,All Okay,45.204842,-69.079653,18
Escherichia coli,TPIR9,Ecoli,7/7/2015 8:21:22 AM,All Okay,45.185839,-69.168146,34
Escherichia coli,TPIR9,Ecoli,9/1/2015 8:35:22 AM,All Okay,45.185839,-69.168146,25
Escherichia coli,TPIR3,Ecoli,7/7/2015 9:10:33 AM,All Okay,45.23384,-68.958602,23
Escherichia coli,TPIR3,Ecoli,8/18/2015 8:26:39 AM,All Okay,45.23384,-68.958602,18
Escherichia coli,TPIR9,Ecoli,8/1/2017 9:10:50 AM,All Okay,45.185839,-69.168146,39
Escherichia coli,TPIR9,Ecoli,8/21/2017 9:05:43 AM,All Okay,45.185839,-69.168146,66
Escherichia coli,TPOB,Ecoli,7/21/2014 9:13:57 AM,All Okay,45.174176,-68.634436,59
Escherichia coli,TBIS2,Ecoli,7/21/2014 9:57:16 AM,All Okay,45.047638,-68.717779,42
Escherichia coli,TMAR1,Ecoli,10/5/2016 10:43:01 AM,All Okay,45.519097,-68.35327,63
Escherichia coli,TSES,Ecoli,7/5/2016 11:41:35 AM,All Okay,45.270611,-68.69002,23
Escherichia coli,TMES,Ecoli,7/5/2016 12:21:55 PM,All Okay,45.393536,-68.518459,53
Escherichia coli,TMAR2,Ecoli,7/5/2016 12:46:34 PM,All Okay,45.517192,-68.343049,8
Escherichia coli,TMES,Ecoli,9/26/2016 12:45:26 PM,All Okay,45.393536,-68.518459,14
Escherichia coli,TCASS1,Ecoli,9/26/2016 11:44:42 AM,All Okay,45.388588,-68.496054,9
Escherichia coli,TOLS2,Ecoli,9/26/2016 10:23:47 AM,All Okay,45.126762,-68.609206,8
Escherichia coli,TPUS1,Ecoli,8/14/2017 11:02:34 AM,All Okay,44.986213,-68.776821,150
Escherichia coli,TOLS1,Ecoli,8/28/2017 7:36:00 AM,All Okay,45.127669,-68.611639,132
Escherichia coli,TOLS1,Ecoli,9/26/2017 8:33:49 AM,All Okay,45.127669,-68.611639,54
Escherichia coli,TPAR1,Ecoli,8/28/2017 8:07:00 AM,All Okay,45.184923,-68.616184,21
Escherichia coli,TOLS2,Ecoli,8/5/2014 8:37:16 AM,All Okay,45.126762,-68.609206,58
Escherichia coli,TPAR2,Ecoli,7/21/2014 8:44:46 AM,All Okay,45.181772,-68.577907,39
Escherichia coli,TPOB,Ecoli,8/5/2014 9:39:19 AM,All Okay,45.174176,-68.634436,28
Escherichia coli,THOB,Ecoli,8/5/2014 9:53:38 AM,At least 1 Violation,45.118709,-68.649921,291
Escherichia coli,TOLS1,Ecoli,8/5/2014 8:46:33 AM,All Okay,45.127669,-68.611639,64
Escherichia coli,TPUS1,Ecoli,8/5/2014 10:55:15 AM,All Okay,44.986213,-68.776821,29
Escherichia coli,TBIS2,Ecoli,8/5/2014 10:22:02 AM,All Okay,45.047638,-68.717779,60
Escherichia coli,TPOB,Ecoli,8/18/2015 8:17:31 AM,All Okay,45.174176,-68.634436,17
Escherichia coli,TPAR1,Ecoli,8/18/2015 7:55:15 AM,All Okay,45.184923,-68.616184,56
Escherichia coli,TBIS2,Ecoli,8/18/2015 8:59:19 AM,All Okay,45.047638,-68.717779,10
Escherichia coli,TPUS1,Ecoli,7/11/2017 11:18:46 AM,All Okay,44.986213,-68.776821,62
Escherichia coli,TSES,Ecoli,7/7/2015 9:56:53 AM,All Okay,45.270611,-68.69002,25
Escherichia coli,TSES,Ecoli,8/18/2015 9:18:27 AM,All Okay,45.270611,-68.69002,26
Escherichia coli,TMES,Ecoli,7/7/2015 10:38:40 AM,All Okay,45.393536,-68.518459,37
Escherichia coli,TMES,Ecoli,9/1/2015 11:20:18 AM,All Okay,45.393536,-68.518459,62
Escherichia coli,TCASS1,Ecoli,7/7/2015 11:39:47 AM,All Okay,45.388588,-68.496054,5
Escherichia coli,TCASS1,Ecoli,7/5/2016 1:22:23 PM,All Okay,45.388588,-68.496054,41
Escherichia coli,TMAR2,Ecoli,7/7/2015 11:03:20 AM,All Okay,45.517192,-68.343049,10
Escherichia coli,TMAR2,Ecoli,8/18/2015 10:26:07 AM,All Okay,45.517192,-68.343049,11
Escherichia coli,TOLS2,Ecoli,8/14/2017 8:25:34 AM,All Okay,45.126762,-68.609206,46
Escherichia coli,THES,Ecoli,7/31/2017 9:38:56 AM,All Okay,45.085205,-68.671365,5
Escherichia coli,TPOB,Ecoli,8/2/2016 8:10:01 AM,All Okay,45.174176,-68.634436,132
Escherichia coli,TPOB,Ecoli,9/12/2016 11:48:22 AM,All Okay,45.174176,-68.634436,5
Escherichia coli,TPOB,Ecoli,8/14/2017 9:24:28 AM,All Okay,45.174176,-68.634436,122
Escherichia coli,TPAR1,Ecoli,7/31/2017 8:18:44 AM,All Okay,45.184923,-68.616184,8
Escherichia coli,TPUS1,Ecoli,7/31/2017 10:30:14 AM,All Okay,44.986213,-68.776821,40
Escherichia coli,TBIS2,Ecoli,8/14/2017 10:23:12 AM,All Okay,45.047638,-68.717779,46
Escherichia coli,TOLS2,Ecoli,8/28/2017 7:49:11 AM,All Okay,45.126762,-68.609206,48
Escherichia coli,TOLS2,Ecoli,9/26/2017 8:47:01 AM,All Okay,45.126762,-68.609206,21
Escherichia coli,TPOB,Ecoli,9/26/2017 9:50:34 AM,All Okay,45.174176,-68.634436,64
Escherichia coli,THOB,Ecoli,9/26/2017 10:13:19 AM,At least 1 Violation,45.118709,-68.649921,488
Escherichia coli,TPUS1,Ecoli,9/26/2017 11:24:17 AM,All Okay,44.986213,-68.776821,18
Escherichia coli,TBIS2,Ecoli,8/28/2017 10:06:21 AM,All Okay,45.047638,-68.717779,71
Escherichia coli,TSES,Ecoli,8/15/2017 11:02:39 AM,All Okay,45.270611,-68.69002,17
Escherichia coli,TMES,Ecoli,8/1/2017 12:20:35 PM,All Okay,45.393536,-68.518459,10
Escherichia coli,TSES,Ecoli,8/21/2017 11:01:40 AM,All Okay,45.270611,-68.69002,24
Escherichia coli,TSES,Ecoli,8/29/2017 9:20:37 AM,All Okay,45.270611,-68.69002,20
Escherichia coli,TOLS1,Ecoli,8/27/2014 9:23:35 AM,All Okay,45.127669,-68.611639,82
Escherichia coli,TPOB,Ecoli,7/31/2017 9:00:36 AM,All Okay,45.174176,-68.634436,19
Escherichia coli,THOB,Ecoli,8/14/2017 9:42:31 AM,All Okay,45.118709,-68.649921,99
Escherichia coli,THOB,Ecoli,8/28/2017 9:10:01 AM,All Okay,45.118709,-68.649921,75
Escherichia coli,TBIS2,Ecoli,9/26/2017 10:44:22 AM,All Okay,45.047638,-68.717779,56
Escherichia coli,THOB,Ecoli,8/14/2017 9:42:31 AM,All Okay,45.118709,-68.649921,98
Escherichia coli,THOB,Ecoli,8/14/2017 9:42:31 AM,All Okay,45.118709,-68.649921,82
Escherichia coli,THOB,Ecoli,8/28/2017 9:10:01 AM,All Okay,45.118709,-68.649921,61
Escherichia coli,THOB,Ecoli,8/28/2017 9:10:01 AM,All Okay,45.118709,-68.649921,68
Escherichia coli,TBIS2,Ecoli,9/26/2017 10:44:22 AM,All Okay,45.047638,-68.717779,81
Escherichia coli,TBIS2,Ecoli,9/26/2017 10:44:22 AM,All Okay,45.047638,-68.717779,98
Escherichia coli,TPIR15,Ecoli,7/5/2016 9:41:39 AM,All Okay,45.175344,-69.314768,32
Escherichia coli,TPIR3,Ecoli,7/5/2016 10:57:53 AM,All Okay,45.23384,-68.958602,61
Escherichia coli,TPLR,Ecoli,8/15/2017 10:25:15 AM,All Okay,45.266651,-68.96947,20
Escherichia coli,TPIR6,Ecoli,8/15/2017 9:29:57 AM,All Okay,45.204842,-69.079653,18
Escherichia coli,TPIR9,Ecoli,8/15/2017 9:12:25 AM,All Okay,45.185839,-69.168146,64
Escherichia coli,TSER,Ecoli,8/29/2017 8:12:54 AM,All Okay,45.249062,-68.987132,10
Escherichia coli,TPIR6,Ecoli,8/29/2017 7:47:02 AM,All Okay,45.204842,-69.079653,28
Escherichia coli,TPIR9,Ecoli,8/29/2017 7:26:46 AM,All Okay,45.185839,-69.168146,79
Escherichia coli,TSER,Ecoli,9/18/2014 8:52:23 AM,All Okay,45.249062,-68.987132,13
Escherichia coli,TPIR15,Ecoli,7/7/2015 7:32:28 AM,All Okay,45.175344,-69.314768,20
Escherichia coli,TPIR15,Ecoli,8/18/2015 7:02:43 AM,All Okay,45.175344,-69.314768,32
Escherichia coli,TPIR15,Ecoli,9/1/2015 7:51:59 AM,All Okay,45.175344,-69.314768,68
Escherichia coli,TPLR,Ecoli,7/7/2015 9:24:48 AM,All Okay,45.266651,-68.96947,15
Escherichia coli,TPLR,Ecoli,8/18/2015 8:39:18 AM,All Okay,45.266651,-68.96947,34
Escherichia coli,TPLR,Ecoli,9/1/2015 10:00:28 AM,All Okay,45.266651,-68.96947,33
Escherichia coli,TSER,Ecoli,7/7/2015 8:55:26 AM,All Okay,45.249062,-68.987132,8
Escherichia coli,TSER,Ecoli,8/18/2015 8:13:58 AM,All Okay,45.249062,-68.987132,6
Escherichia coli,TPIR6,Ecoli,7/7/2015 8:36:18 AM,All Okay,45.204842,-69.079653,30
Escherichia coli,TPIR6,Ecoli,8/18/2015 7:54:18 AM,All Okay,45.204842,-69.079653,37
Escherichia coli,TPIR9,Ecoli,8/18/2015 7:38:33 AM,All Okay,45.185839,-69.168146,32
Escherichia coli,TPIR15,Ecoli,8/21/2017 8:25:07 AM,All Okay,45.175344,-69.314768,36
Escherichia coli,TSER,Ecoli,9/1/2015 9:18:40 AM,All Okay,45.249062,-68.987132,12
Escherichia coli,TPIR15,Ecoli,8/1/2017 8:20:54 AM,At least 1 Violation,45.175344,-69.314768,461
Escherichia coli,TSER,Ecoli,8/1/2017 9:59:39 AM,All Okay,45.249062,-68.987132,4
Escherichia coli,TPIR6,Ecoli,8/1/2017 9:35:58 AM,All Okay,45.204842,-69.079653,48
Escherichia coli,TPIR3,Ecoli,8/1/2017 10:19:50 AM,All Okay,45.23384,-68.958602,24
Escherichia coli,TPIR3,Ecoli,8/15/2017 10:09:10 AM,All Okay,45.23384,-68.958602,16
Escherichia coli,TPIR3,Ecoli,8/29/2017 8:29:37 AM,All Okay,45.23384,-68.958602,13
Escherichia coli,TPLR,Ecoli,8/1/2017 10:36:51 AM,All Okay,45.266651,-68.96947,8
Escherichia coli,TPIR15,Ecoli,8/29/2017 6:25:00 AM,All Okay,45.175344,-69.314768,30
Escherichia coli,TPIR15,Ecoli,8/29/2017 6:25:00 AM,All Okay,45.175344,-69.314768,38
Escherichia coli,TPIR15,Ecoli,8/29/2017 6:25:00 AM,All Okay,45.175344,-69.314768,40
Escherichia coli,TPAR1,Ecoli,9/12/2016 9:23:08 AM,All Okay,45.184923,-68.616184,40
Escherichia coli,TMAR1,Ecoli,9/26/2016 12:23:10 PM,At least 1 Violation,45.519097,-68.35327,435
Escherichia coli,TMAR2,Ecoli,9/26/2016 12:15:40 PM,All Okay,45.517192,-68.343049,11
Escherichia coli,TPAR2,Ecoli,8/2/2016 8:50:44 AM,All Okay,45.181772,-68.577907,27
Escherichia coli,TPAR2,Ecoli,9/12/2016 9:10:01 AM,All Okay,45.181772,-68.577907,62
Escherichia coli,THES,Ecoli,10/5/2016 12:28:41 PM,All Okay,45.085205,-68.671365,7
Escherichia coli,TPOB,Ecoli,10/5/2016 11:54:05 AM,All Okay,45.174176,-68.634436,32
Escherichia coli,THOB,Ecoli,10/5/2016 12:14:39 PM,All Okay,45.118709,-68.649921,38
Escherichia coli,TOLS1,Ecoli,9/26/2016 10:13:21 AM,All Okay,45.127669,-68.611639,28
Escherichia coli,TOLS1,Ecoli,10/5/2016 8:42:03 AM,All Okay,45.127669,-68.611639,20
Escherichia coli,TPAR1,Ecoli,10/5/2016 9:15:57 AM,All Okay,45.184923,-68.616184,25
Escherichia coli,TSUS1,Ecoli,8/2/2016 9:52:43 AM,All Okay,44.985546,-68.634712,0
Escherichia coli,TSUS1,Ecoli,10/5/2016 7:56:21 AM,All Okay,44.985546,-68.634712,32
Escherichia coli,TPUS1,Ecoli,8/2/2016 7:00:03 AM,All Okay,44.986213,-68.776821,24
Escherichia coli,TPUS1,Ecoli,10/5/2016 1:51:00 PM,All Okay,44.986213,-68.776821,4
Escherichia coli,TPUS2,Ecoli,9/12/2016 12:51:52 PM,At least 1 Violation,44.985455,-68.793093,411
Escherichia coli,TPUS2,Ecoli,9/26/2016 2:12:48 PM,All Okay,44.985455,-68.793093,10
Escherichia coli,TPUS2,Ecoli,10/5/2016 1:17:14 PM,All Okay,44.985455,-68.793093,17
Escherichia coli,TSUS2,Ecoli,8/2/2016 10:17:04 AM,All Okay,45.016371,-68.530905,62
Escherichia coli,TMES,Ecoli,10/5/2016 11:09:27 AM,All Okay,45.393536,-68.518459,3
Escherichia coli,TCASN2,Ecoli,8/15/2017 1:09:39 PM,All Okay,45.389017,-68.495923,11
Escherichia coli,TMAR1,Ecoli,9/12/2016 10:54:02 AM,At least 1 Violation,45.519097,-68.35327,261
Escherichia coli,TSUS1,Ecoli,8/27/2014 9:49:49 AM,All Okay,44.985546,-68.634712,44
Escherichia coli,TPUS2,Ecoli,7/11/2017 11:03:04 AM,All Okay,44.985455,-68.793093,8
Escherichia coli,TPUS2,Ecoli,7/31/2017 10:20:53 AM,All Okay,44.985455,-68.793093,11
Escherichia coli,TPUS2,Ecoli,8/14/2017 10:49:56 AM,All Okay,44.985455,-68.793093,18
Escherichia coli,TMAR1,Ecoli,7/7/2015 11:12:19 AM,All Okay,45.519097,-68.35327,45
Escherichia coli,TMAR1,Ecoli,8/1/2017 12:55:54 PM,All Okay,45.519097,-68.35327,38
Escherichia coli,TMAR2,Ecoli,8/1/2017 1:10:25 PM,All Okay,45.517192,-68.343049,1
Escherichia coli,TBIS2,Ecoli,10/5/2016 12:44:26 PM,All Okay,45.047638,-68.717779,7
Escherichia coli,TBIS2,Ecoli,10/5/2016 12:44:26 PM,All Okay,45.047638,-68.717779,4
Escherichia coli,TBIS2,Ecoli,10/5/2016 12:44:26 PM,All Okay,45.047638,-68.717779,4
Escherichia coli,TPIR15,Ecoli,9/26/2016 11:45:45 AM,All Okay,45.175344,-69.314768,18
Escherichia coli,TPLR,Ecoli,9/26/2016 9:26:46 AM,All Okay,45.266651,-68.96947,34
Escherichia coli,TPIR6,Ecoli,9/26/2016 10:36:22 AM,All Okay,45.204842,-69.079653,17
Escherichia coli,TPIR9,Ecoli,9/26/2016 11:06:02 AM,All Okay,45.185839,-69.168146,39
Escherichia coli,TPIR3,Ecoli,9/26/2016 10:07:20 AM,All Okay,45.23384,-68.958602,24
Escherichia coli,TPLR,Ecoli,8/21/2017 10:24:54 AM,All Okay,45.266651,-68.96947,35
Escherichia coli,TSER,Ecoli,8/21/2017 9:52:02 AM,All Okay,45.249062,-68.987132,10
Escherichia coli,THES,Ecoli,7/21/2014 9:40:46 AM,All Okay,45.085205,-68.671365,76
Escherichia coli,TPUS1,Ecoli,8/18/2015 9:21:09 AM,All Okay,44.986213,-68.776821,21
Escherichia coli,TOLS2,Ecoli,9/12/2016 8:40:06 AM,All Okay,45.126762,-68.609206,72
Escherichia coli,TSES,Ecoli,9/26/2016 8:43:56 AM,All Okay,45.270611,-68.69002,20
Escherichia coli,TOLS2,Ecoli,7/21/2014 8:05:17 AM,All Okay,45.126762,-68.609206,37
Escherichia coli,THOB,Ecoli,7/21/2014 9:28:21 AM,All Okay,45.118709,-68.649921,78
Escherichia coli,TOLS1,Ecoli,7/21/2014 8:17:24 AM,All Okay,45.127669,-68.611639,41
Escherichia coli,TPAR1,Ecoli,7/21/2014 8:34:18 AM,All Okay,45.184923,-68.616184,34
Escherichia coli,TSUS1,Ecoli,7/21/2014 7:43:41 AM,All Okay,44.985546,-68.634712,46
Escherichia coli,TPUS1,Ecoli,7/21/2014 10:33:51 AM,All Okay,44.986213,-68.776821,30
Escherichia coli,TCASN2,Ecoli,9/12/2016 10:15:24 AM,All Okay,45.389017,-68.495923,11
Escherichia coli,TCASS1,Ecoli,10/5/2016 9:56:18 AM,All Okay,45.388588,-68.496054,71
Escherichia coli,TCASN2,Ecoli,10/5/2016 10:04:07 AM,All Okay,45.389017,-68.495923,1
Escherichia coli,TCASS1,Ecoli,9/12/2016 10:08:02 AM,All Okay,45.388588,-68.496054,22
Escherichia coli,TMAR2,Ecoli,9/12/2016 10:40:28 AM,All Okay,45.517192,-68.343049,8
Escherichia coli,TCASN2,Ecoli,8/29/2017 11:36:48 AM,All Okay,45.389017,-68.495923,7
Escherichia coli,TOLS2,Ecoli,7/7/2015 9:32:42 AM,All Okay,45.126762,-68.609206,29
Escherichia coli,TOLS2,Ecoli,8/18/2015 7:37:40 AM,All Okay,45.126762,-68.609206,40
Escherichia coli,THES,Ecoli,8/18/2015 8:45:04 AM,All Okay,45.085205,-68.671365,17
Escherichia coli,TMES,Ecoli,8/18/2015 10:01:46 AM,All Okay,45.393536,-68.518459,82
Escherichia coli,TSES,Ecoli,9/1/2015 10:38:49 AM,All Okay,45.270611,-68.69002,58
Escherichia coli,TOLS2,Ecoli,8/2/2016 9:09:53 AM,All Okay,45.126762,-68.609206,25
Escherichia coli,TOLS2,Ecoli,10/5/2016 8:31:04 AM,All Okay,45.126762,-68.609206,22
Escherichia coli,TOLS1,Ecoli,8/2/2016 9:22:11 AM,All Okay,45.127669,-68.611639,31
Escherichia coli,TPOB,Ecoli,8/28/2017 8:52:01 AM,All Okay,45.174176,-68.634436,71
Escherichia coli,TPUS1,Ecoli,8/28/2017 10:45:16 AM,All Okay,44.986213,-68.776821,118
Escherichia coli,TMAR2,Ecoli,10/5/2016 10:28:59 AM,All Okay,45.517192,-68.343049,19
Escherichia coli,TMES,Ecoli,8/29/2017 10:20:57 AM,All Okay,45.393536,-68.518459,5
Escherichia coli,TOLS2,Ecoli,7/31/2017 8:02:57 AM,All Okay,45.126762,-68.609206,13
Escherichia coli,TOLS1,Ecoli,7/31/2017 7:51:02 AM,All Okay,45.127669,-68.611639,32
Escherichia coli,TBIS2,Ecoli,7/31/2017 9:55:39 AM,All Okay,45.047638,-68.717779,104
Escherichia coli,TSES,Ecoli,8/1/2017 11:20:40 AM,All Okay,45.270611,-68.69002,14
Escherichia coli,TMES,Ecoli,8/21/2017 11:52:46 AM,All Okay,45.393536,-68.518459,12
Escherichia coli,TMAR2,Ecoli,9/1/2015 11:47:02 AM,All Okay,45.517192,-68.343049,18
Escherichia coli,TPAR1,Ecoli,8/2/2016 8:33:44 AM,All Okay,45.184923,-68.616184,20
Escherichia coli,TMAR2,Ecoli,9/1/2015 11:47:02 AM,All Okay,45.517192,-68.343049,16
Escherichia coli,TMAR2,Ecoli,9/1/2015 11:47:02 AM,All Okay,45.517192,-68.343049,15
Escherichia coli,TPAR1,Ecoli,8/2/2016 8:33:44 AM,All Okay,45.184923,-68.616184,31
Escherichia coli,TPAR1,Ecoli,8/2/2016 8:33:44 AM,All Okay,45.184923,-68.616184,25
Escherichia coli,TSER,Ecoli,9/26/2016 9:51:52 AM,All Okay,45.249062,-68.987132,9
